,State,StateFIPS,CountyFIPS,Med_Income,Med_Income_White,Med_Income_Black,Med_Income_Nat_Am,Med_Income_Asian,Hispanic
96,VA,51,177,78125.0,81628.0,68838.0,112574.0,79886.0,64973.0
97,VA,51,179,97144.0,98129.0,108560.0,95000.0,69286.0,73553.0
98,VA,51,181,53673.0,60852.0,43696.0,,,
99,VA,51,183,39194.0,51500.0,30137.0,,,
100,VA,51,185,37664.0,38035.0,15133.0,,,
101,VA,51,187,61454.0,62236.0,47277.0,39712.0,47639.0,40682.0
102,VA,51,191,43310.0,43426.0,34301.0,,,24449.0
103,VA,51,193,47911.0,50899.0,36763.0,,,
104,VA,51,195,37407.0,37889.0,10298.0,,,22692.0
105,VA,51,197,41360.0,41460.0,34583.0,,36500.0,36250.0
106,VA,51,199,81749.0,86583.0,62089.0,,84881.0,67344.0
107,VA,51,510,89134.0,105774.0,54350.0,,96705.0,61162.0
108,VA,51,520,35368.0,36418.0,21900.0,,,
109,VA,51,530,29097.0,27253.0,,,,
110,VA,51,540,49775.0,56756.0,32816.0,,41020.0,58450.0
111,VA,51,550,68620.0,77034.0,52592.0,49571.0,89239.0,65635.0
112,VA,51,570,50304.0,53425.0,40829.0,120714.0,40000.0,47261.0
113,VA,51,580,34746.0,37426.0,32598.0,,,
114,VA,51,590,32315.0,39110.0,27783.0,20833.0,49417.0,40625.0
115,VA,51,595,28601.0,46000.0,22511.0,,,
116,VA,51,600,105297.0,111375.0,102130.0,,114667.0,81385.0
117,VA,51,610,120522.0,136311.0,85962.0,,72134.0,81607.0
118,VA,51,620,32399.0,51164.0,29211.0,,,19324.0
119,VA,51,630,51762.0,58952.0,38750.0,,105125.0,34522.0
120,VA,51,640,30604.0,30594.0,31389.0,,,50556.0
121,VA,51,650,49190.0,57353.0,40539.0,,48542.0,55417.0
122,VA,51,660,38750.0,39018.0,32670.0,,40455.0,37392.0
123,VA,51,670,39064.0,40483.0,32881.0,,,62716.0
124,VA,51,678,34017.0,31136.0,34857.0,,45804.0,39911.0
125,VA,51,680,39589.0,47725.0,25422.0,,64167.0,41019.0
126,VA,51,683,72890.0,75170.0,68750.0,,51522.0,59392.0
127,VA,51,685,73528.0,69982.0,,,92019.0,61046.0
128,VA,51,690,29587.0,32465.0,24203.0,,,55313.0
129,VA,51,700,50077.0,59736.0,39785.0,57808.0,50571.0,43819.0
130,VA,51,710,44480.0,56559.0,31925.0,38750.0,54193.0,40487.0
131,VA,51,720,27731.0,27031.0,36393.0,,,
132,VA,51,730,31798.0,41766.0,29770.0,,,32008.0
133,VA,51,735,83735.0,83766.0,140375.0,,59917.0,91250.0
134,VA,51,740,45676.0,54553.0,36833.0,38162.0,42188.0,37016.0
135,VA,51,750,29912.0,31834.0,19489.0,,,23750.0
136,VA,51,760,40758.0,57279.0,28230.0,24509.0,45932.0,32486.0
137,VA,51,770,39930.0,43256.0,29855.0,,34153.0,29071.0
138,VA,51,775,50068.0,51080.0,27500.0,,40278.0,
139,VA,51,790,40842.0,41319.0,34565.0,,38320.0,61719.0
140,VA,51,800,65499.0,78573.0,46878.0,82727.0,70966.0,65259.0
141,VA,51,810,66634.0,71156.0,51265.0,69201.0,72597.0,54825.0
142,VA,51,820,45643.0,47439.0,26978.0,,59327.0,26897.0
143,VA,51,830,48639.0,53378.0,33378.0,,2499.0,45329.0
144,VA,51,840,45363.0,48133.0,40696.0,,41588.0,30885.0
12,VT,50,001,59688.0,59734.0,,,63750.0,63355.0
13,VT,50,003,49573.0,49907.0,55613.0,,118382.0,131852.0
14,VT,50,005,45323.0,45475.0,,,41250.0,36042.0
15,VT,50,007,65350.0,66990.0,40873.0,31406.0,52023.0,54875.0
16,VT,50,009,36599.0,36895.0,,9375.0,60893.0,28125.0
17,VT,50,011,58199.0,58139.0,,70259.0,45441.0,82757.0
18,VT,50,013,62608.0,63168.0,,,,41250.0
19,VT,50,015,50939.0,50715.0,,78813.0,,75809.0
20,VT,50,017,53869.0,54159.0,73958.0,45357.0,49167.0,32115.0
21,VT,50,019,42831.0,43095.0,,25455.0,,56250.0
22,VT,50,021,49372.0,49478.0,170195.0,,51111.0,44464.0
23,VT,50,023,58788.0,58636.0,85074.0,87642.0,83156.0,44716.0
24,VT,50,025,51045.0,51544.0,55508.0,45781.0,48500.0,30938.0
25,VT,50,027,52965.0,53036.0,89922.0,,57500.0,33906.0
12,WA,53,001,46564.0,52046.0,,,,40060.0
13,WA,53,003,44394.0,44467.0,,,101583.0,31250.0
14,WA,53,005,60251.0,62873.0,48844.0,45066.0,70875.0,39209.0
15,WA,53,007,51837.0,52185.0,40357.0,48194.0,,41889.0
16,WA,53,009,47253.0,48246.0,,31926.0,38482.0,38636.0
17,WA,53,011,60756.0,61954.0,42788.0,50500.0,70577.0,41362.0
18,WA,53,013,38581.0,39696.0,,26667.0,,
19,WA,53,015,47452.0,48750.0,31250.0,30784.0,40417.0,31954.0
20,WA,53,017,53636.0,57899.0,,66806.0,,39799.0
21,WA,53,019,38125.0,40235.0,,23125.0,,
22,WA,53,021,56980.0,61241.0,,,58658.0,41444.0
23,WA,53,023,45855.0,46912.0,,,,
24,WA,53,025,48714.0,51561.0,,40938.0,,40238.0
25,WA,53,027,43538.0,43743.0,,35900.0,65697.0,34025.0
26,WA,53,029,58815.0,60077.0,47891.0,58147.0,50933.0,41924.0
27,WA,53,031,49279.0,49657.0,,38690.0,44848.0,32208.0
28,WA,53,033,75302.0,80107.0,38696.0,41741.0,82928.0,50430.0
29,WA,53,035,62941.0,64380.0,40053.0,42237.0,67014.0,55778.0
30,WA,53,037,46458.0,47942.0,43314.0,,21990.0,40500.0
31,WA,53,039,48319.0,48435.0,,47438.0,,54900.0
32,WA,53,041,44100.0,44557.0,38457.0,38958.0,56979.0,39520.0
33,WA,53,043,46069.0,46188.0,,45987.0,45909.0,
34,WA,53,045,50406.0,51429.0,,46393.0,62250.0,26328.0
35,WA,53,047,40730.0,43239.0,24635.0,31044.0,63333.0,32157.0
36,WA,53,049,37684.0,38842.0,,21958.0,23563.0,35750.0
37,WA,53,051,40599.0,39945.0,,45000.0,,23816.0
38,WA,53,053,59953.0,62352.0,47194.0,44592.0,55991.0,45844.0
39,WA,53,055,55960.0,57025.0,100962.0,45625.0,26923.0,31172.0
40,WA,53,057,54129.0,56057.0,51861.0,39803.0,46250.0,37865.0
41,WA,53,059,52374.0,53480.0,,53750.0,52917.0,51944.0
42,WA,53,061,70722.0,71401.0,55127.0,55880.0,80146.0,53037.0
43,WA,53,063,50079.0,51281.0,30725.0,27581.0,41528.0,42766.0
44,WA,53,065,41978.0,43203.0,,28681.0,22115.0,24444.0
45,WA,53,067,61677.0,61946.0,65460.0,43558.0,69018.0,54667.0
46,WA,53,069,44485.0,43897.0,,120500.0,,
47,WA,53,071,47946.0,47903.0,,,89722.0,47233.0
48,WA,53,073,53145.0,54744.0,24464.0,31655.0,58662.0,40514.0
49,WA,53,075,36631.0,39373.0,33750.0,24063.0,25398.0,18287.0
50,WA,53,077,44749.0,46845.0,24773.0,42934.0,50565.0,37141.0
12,WI,55,001,43640.0,43713.0,,,,25952.0
13,WI,55,003,39381.0,40877.0,,23523.0,,
14,WI,55,005,45714.0,45619.0,74029.0,28438.0,,53529.0
15,WI,55,007,46665.0,47444.0,,40724.0,34722.0,58750.0
16,WI,55,009,53527.0,55653.0,24574.0,39028.0,57246.0,40367.0
17,WI,55,011,50196.0,50007.0,,2499.0,,52500.0
18,WI,55,013,41135.0,42180.0,,16935.0,34500.0,33125.0
19,WI,55,015,67427.0,67530.0,,93393.0,67115.0,32057.0
20,WI,55,017,52109.0,52195.0,,,44830.0,28523.0
21,WI,55,019,45048.0,45082.0,,37083.0,,38036.0
22,WI,55,021,59769.0,60082.0,19563.0,53750.0,81809.0,49583.0
23,WI,55,023,44459.0,44459.0,,33281.0,,33750.0
24,WI,55,025,62865.0,66303.0,28106.0,43699.0,55570.0,37257.0
25,WI,55,027,53783.0,53898.0,60968.0,53750.0,35227.0,43393.0
26,WI,55,029,51928.0,52221.0,12574.0,78167.0,,36071.0
27,WI,55,031,47095.0,47448.0,32045.0,38447.0,,
28,WI,55,033,49788.0,50069.0,,41848.0,40982.0,
29,WI,55,035,49513.0,50181.0,14900.0,,33693.0,
30,WI,55,037,48643.0,48750.0,,37000.0,,61346.0
31,WI,55,039,55473.0,56085.0,,99509.0,76429.0,45074.0
32,WI,55,041,40636.0,40934.0,61667.0,39000.0,,21667.0
33,WI,55,043,49067.0,49133.0,,,,48542.0
34,WI,55,045,56219.0,56748.0,14688.0,,,34940.0
35,WI,55,047,46780.0,47180.0,40500.0,45357.0,46875.0,31293.0
36,WI,55,049,55188.0,55340.0,,,,40972.0
37,WI,55,051,42543.0,42818.0,,,,45833.0
38,WI,55,053,47851.0,48354.0,,42027.0,99531.0,42083.0
39,WI,55,055,56877.0,57634.0,44167.0,,30375.0,45387.0
40,WI,55,057,44961.0,45367.0,38750.0,36750.0,26781.0,43688.0
41,WI,55,059,54918.0,56894.0,27112.0,34063.0,62409.0,36858.0
42,WI,55,061,56863.0,56975.0,,,,55938.0
43,WI,55,063,50539.0,51020.0,30278.0,37885.0,49523.0,30972.0
44,WI,55,065,51445.0,51575.0,,57857.0,,45625.0
45,WI,55,067,41775.0,42162.0,,18947.0,,25708.0
46,WI,55,069,49721.0,49544.0,,44167.0,,
47,WI,55,071,48398.0,48451.0,,51000.0,41786.0,34167.0
48,WI,55,073,54083.0,54669.0,40750.0,27292.0,50731.0,32316.0
49,WI,55,075,43425.0,43383.0,78472.0,36250.0,250001.0,42500.0
50,WI,55,077,46242.0,46266.0,,56250.0,,37813.0
51,WI,55,078,35343.0,50662.0,,32375.0,36667.0,
52,WI,55,079,43873.0,53056.0,26853.0,32240.0,51879.0,34006.0
53,WI,55,081,50694.0,51116.0,,47813.0,,56667.0
54,WI,55,083,52765.0,53174.0,,52344.0,,28882.0
55,WI,55,085,46516.0,46718.0,,27782.0,48750.0,55583.0
56,WI,55,087,58765.0,59824.0,40673.0,54397.0,55625.0,38773.0
57,WI,55,089,76433.0,75758.0,82070.0,,127457.0,56607.0
58,WI,55,091,49516.0,49677.0,,,,14500.0
59,WI,55,093,61611.0,62298.0,,,,63947.0
60,WI,55,095,50714.0,50912.0,30096.0,39107.0,33542.0,50417.0
61,WI,55,097,51613.0,52562.0,,,24479.0,24375.0
62,WI,55,099,43137.0,43083.0,,22813.0,,27031.0
63,WI,55,101,55584.0,60923.0,26552.0,57045.0,52326.0,36852.0
64,WI,55,103,44810.0,45092.0,,2499.0,,18611.0
65,WI,55,105,50324.0,51736.0,22852.0,25809.0,71917.0,34851.0
66,WI,55,107,39194.0,39069.0,,18438.0,46563.0,60208.0
67,WI,55,109,70886.0,71315.0,25817.0,22237.0,79688.0,44219.0
68,WI,55,111,51055.0,51580.0,16728.0,40156.0,,45965.0
69,WI,55,113,41665.0,44169.0,23750.0,30773.0,25625.0,36964.0
70,WI,55,115,47861.0,48485.0,11250.0,40313.0,53125.0,32500.0
71,WI,55,117,53713.0,53853.0,27042.0,50938.0,55183.0,44219.0
72,WI,55,119,45420.0,45509.0,,,,40921.0
73,WI,55,121,51077.0,52104.0,,,,40536.0
74,WI,55,123,47675.0,47927.0,,,,30938.0
75,WI,55,125,41061.0,42373.0,,18950.0,,41974.0
76,WI,55,127,53445.0,54121.0,24583.0,,61250.0,44681.0
77,WI,55,129,42368.0,42741.0,25962.0,43750.0,61389.0,21500.0
78,WI,55,131,69237.0,69459.0,64933.0,112946.0,81713.0,50810.0
79,WI,55,133,76545.0,76593.0,31865.0,74091.0,114511.0,55123.0
80,WI,55,135,51994.0,52276.0,48839.0,46904.0,27250.0,32917.0
81,WI,55,137,45166.0,45540.0,,,,43750.0
82,WI,55,139,52018.0,52567.0,26281.0,31573.0,52813.0,41099.0
83,WI,55,141,48961.0,48740.0,51660.0,31413.0,85527.0,34483.0
12,WV,54,001,37066.0,37197.0,,,,
13,WV,54,003,55239.0,55898.0,49063.0,,105962.0,53707.0
14,WV,54,005,39958.0,39991.0,26875.0,,77188.0,
15,WV,54,007,32750.0,33206.0,,,,
16,WV,54,009,46215.0,46196.0,,,,58594.0
17,WV,54,011,38344.0,39722.0,17396.0,23580.0,54766.0,34814.0
18,WV,54,013,35568.0,36829.0,,,,61063.0
19,WV,54,015,31325.0,30933.0,,,,
20,WV,54,017,39974.0,40819.0,,,,
21,WV,54,019,36293.0,36475.0,33007.0,57895.0,,32188.0
22,WV,54,021,37536.0,39438.0,,,,
23,WV,54,023,39088.0,39098.0,,,,
24,WV,54,025,39746.0,40752.0,35523.0,,2499.0,34816.0
25,WV,54,027,27995.0,28796.0,18271.0,,,
26,WV,54,029,39959.0,40000.0,24716.0,76354.0,,
27,WV,54,031,40303.0,41394.0,33973.0,,18065.0,21103.0
28,WV,54,033,43987.0,44182.0,33229.0,,,41809.0
29,WV,54,035,41314.0,41576.0,,,,
30,WV,54,037,66677.0,66801.0,70478.0,,,65682.0
31,WV,54,039,45882.0,46985.0,28913.0,25750.0,78125.0,55272.0
32,WV,54,041,37849.0,37854.0,,,48125.0,
33,WV,54,043,35800.0,35870.0,,,,
34,WV,54,045,36763.0,36929.0,,,,37050.0
35,WV,54,047,24921.0,25338.0,21730.0,,,
36,WV,54,049,43165.0,44479.0,23850.0,,43750.0,76250.0
37,WV,54,051,45182.0,45314.0,,,,33250.0
38,WV,54,053,36448.0,36003.0,,,,
39,WV,54,055,36195.0,37035.0,22448.0,18971.0,,
40,WV,54,057,31790.0,32371.0,9276.0,,231544.0,
41,WV,54,059,33221.0,33791.0,24730.0,,,
42,WV,54,061,45467.0,46312.0,26667.0,,52232.0,21985.0
43,WV,54,063,36918.0,37511.0,15590.0,,,41270.0
44,WV,54,065,39324.0,38936.0,,,124219.0,46354.0
45,WV,54,067,39171.0,39134.0,,,,
46,WV,54,069,40569.0,41507.0,21202.0,,50750.0,
47,WV,54,071,36953.0,37000.0,,,,
48,WV,54,073,44288.0,44919.0,,,,
49,WV,54,075,36827.0,37415.0,,,,
50,WV,54,077,45064.0,45167.0,,48125.0,,50729.0
51,WV,54,079,56774.0,57218.0,,,,61034.0
52,WV,54,081,41032.0,42058.0,23850.0,68547.0,56058.0,
53,WV,54,083,39457.0,39283.0,,,,9500.0
54,WV,54,085,37636.0,38091.0,,,,
55,WV,54,087,31813.0,31854.0,,35625.0,62500.0,22778.0
56,WV,54,089,36651.0,37903.0,29222.0,,,
57,WV,54,091,43970.0,44576.0,35234.0,,,
58,WV,54,093,40533.0,40922.0,,,,
59,WV,54,095,38854.0,39149.0,,,,
60,WV,54,097,40330.0,40803.0,,,,
61,WV,54,099,36318.0,36313.0,,,246300.0,72571.0
62,WV,54,101,29086.0,29295.0,,,,
63,WV,54,103,39096.0,39301.0,,,,
64,WV,54,105,39352.0,38873.0,,,,
65,WV,54,107,41884.0,42134.0,31188.0,52742.0,,32500.0
66,WV,54,109,33730.0,33828.0,,,,
12,WY,56,001,42834.0,43768.0,,,21437.0,37286.0
13,WY,56,003,51679.0,51894.0,,,47917.0,40000.0
14,WY,56,005,80060.0,81018.0,,70833.0,82750.0,60970.0
15,WY,56,007,56825.0,58156.0,30923.0,110114.0,,43472.0
16,WY,56,009,62307.0,62073.0,,85391.0,,69615.0
17,WY,56,011,60445.0,60685.0,,,,35089.0
18,WY,56,013,52773.0,54942.0,32083.0,45569.0,39412.0,37596.0
19,WY,56,015,42689.0,44524.0,,40714.0,,40417.0
20,WY,56,017,45278.0,45521.0,,,,
21,WY,56,019,54065.0,53975.0,,,,
22,WY,56,021,60706.0,63653.0,48929.0,,,42148.0
23,WY,56,023,66647.0,66896.0,,55750.0,38958.0,39258.0
24,WY,56,025,56871.0,58367.0,24891.0,41949.0,,40732.0
25,WY,56,027,40398.0,40739.0,,,,
26,WY,56,029,56363.0,56992.0,35653.0,51000.0,,50625.0
27,WY,56,031,38500.0,40133.0,,,,17946.0
28,WY,56,033,55455.0,56134.0,,60461.0,,48021.0
29,WY,56,035,81772.0,79590.0,,,,127586.0
30,WY,56,037,69022.0,69333.0,23535.0,,,53175.0
31,WY,56,039,75325.0,77651.0,,,,41619.0
32,WY,56,041,56569.0,56532.0,,,,40194.0
33,WY,56,043,47652.0,48110.0,,,,29740.0
34,WY,56,045,57738.0,57842.0,,,,31875.0
